
Iteratia 3312 : 	x0 = 13.994550272904812		delta = 1.6472460372794964e-06
Iteratia 3313 : 	x0 = 13.994548625657687		delta = 1.647247124513458e-06
Iteratia 3314 : 	x0 = 13.994546978409476		delta = 1.647248211749552e-06
Iteratia 3315 : 	x0 = 13.994545331160177		delta = 1.6472492989868948e-06
Iteratia 3316 : 	x0 = 13.994543683909791		delta = 1.6472503862262225e-06
Iteratia 3317 : 	x0 = 13.994542036658318		delta = 1.6472514734670213e-06
Iteratia 3318 : 	x0 = 13.994540389405758		delta = 1.6472525607091427e-06
Iteratia 3319 : 	x0 = 13.99453874215211		delta = 1.647253647952661e-06
Iteratia 3320 : 	x0 = 13.994537094897376		delta = 1.647254735198385e-06
Iteratia 3321 : 	x0 = 13.994535447641553		delta = 1.647255822444696e-06
Iteratia 3322 : 	x0 = 13.994533800384643		delta = 1.6472569096936524e-06
Iteratia 3323 : 	x0 = 13.994532153126645		delta = 1.6472579969434905e-06
Iteratia 3324 : 	x0 = 13.99453050586756		delta = 1.6472590841952406e-06
Iteratia 3325 : 	x0 = 13.994528858607389		delta = 1.647260171448387e-06
Iteratia 3326 : 	x0 = 13.99452721134613		delta = 1.647261258703519e-06
Iteratia 3327 : 	x0 = 13.994525564083784		delta = 1.6472623459596064e-06
Iteratia 3328 : 	x0 = 13.99452391682035		delta = 1.6472634332174574e-06
Iteratia 3329 : 	x0 = 13.99452226955583		delta = 1.6472645204773678e-06
Iteratia 3330 : 	x0 = 13.994520622290223		delta = 1.6472656077382334e-06
Iteratia 3331 : 	x0 = 13.994518975023528		delta = 1.6472666950010112e-06
Iteratia 3332 : 	x0 = 13.994517327755746		delta = 1.6472677822651117e-06
Iteratia 3333 : 	x0 = 13.994515680486877		delta = 1.6472688695312702e-06
Iteratia 3334 : 	x0 = 13.994514033216921		delta = 1.6472699567988266e-06
Iteratia 3335 : 	x0 = 13.994512385945876		delta = 1.6472710440678531e-06
Iteratia 3336 : 	x0 = 13.994510738673744		delta = 1.6472721313382733e-06
Iteratia 3337 : 	x0 = 13.994509091400525		delta = 1.6472732186104595e-06
Iteratia 3338 : 	x0 = 13.994507444126219		delta = 1.6472743058843358e-06
Iteratia 3339 : 	x0 = 13.994505796850826		delta = 1.6472753931596086e-06
Iteratia 3340 : 	x0 = 13.994504149574345		delta = 1.6472764804366464e-06
Iteratia 3341 : 	x0 = 13.994502502296777		delta = 1.6472775677151547e-06
Iteratia 3342 : 	x0 = 13.994500855018122		delta = 1.647278654995133e-06
Iteratia 3343 : 	x0 = 13.99449920773838		delta = 1.647279742277023e-06
Iteratia 3344 : 	x0 = 13.994497560457551		delta = 1.6472808295599418e-06
Iteratia 3345 : 	x0 = 13.994495913175635		delta = 1.6472819168452876e-06
Iteratia 3346 : 	x0 = 13.994494265892632		delta = 1.6472830041313679e-06
Iteratia 3347 : 	x0 = 13.99449261860854		delta = 1.6472840914195071e-06
Iteratia 3348 : 	x0 = 13.99449097132336		delta = 1.647285178708967e-06
Iteratia 3349 : 	x0 = 13.994489324037094		delta = 1.6472862660000454e-06
Iteratia 3350 : 	x0 = 13.99448767674974		delta = 1.647287353292961e-06
Iteratia 3351 : 	x0 = 13.9944860294613		delta = 1.6472884405868323e-06
Iteratia 3352 : 	x0 = 13.994484382171771		delta = 1.6472895278831309e-06
Iteratia 3353 : 	x0 = 13.994482734881156		delta = 1.6472906151802372e-06
Iteratia 3354 : 	x0 = 13.994481087589454		delta = 1.647291702479476e-06
Iteratia 3355 : 	x0 = 13.994479440296665		delta = 1.6472927897800382e-06
Iteratia 3356 : 	x0 = 13.994477793002789		delta = 1.6472938770819975e-06
Iteratia 3357 : 	x0 = 13.994476145707825		delta = 1.6472949643859413e-06
Iteratia 3358 : 	x0 = 13.994474498411773		delta = 1.647296051691356e-06
Iteratia 3359 : 	x0 = 13.994472851114633		delta = 1.647297138998166e-06
Iteratia 3360 : 	x0 = 13.994471203816406		delta = 1.6472982263068136e-06
Iteratia 3361 : 	x0 = 13.994469556517092		delta = 1.6472993136169314e-06
Iteratia 3362 : 	x0 = 13.994467909216691		delta = 1.6473004009284466e-06
Iteratia 3363 : 	x0 = 13.994466261915203		delta = 1.6473014882419473e-06
Iteratia 3364 : 	x0 = 13.994464614612628		delta = 1.6473025755564765e-06
Iteratia 3365 : 	x0 = 13.994462967308966		delta = 1.647303662872844e-06
Iteratia 3366 : 	x0 = 13.994461320004216		delta = 1.6473047501911238e-06
Iteratia 3367 : 	x0 = 13.99445967269838		delta = 1.6473058375102855e-06
Iteratia 3368 : 	x0 = 13.994458025391454		delta = 1.6473069248315047e-06
Iteratia 3369 : 	x0 = 13.994456378083441		delta = 1.6473080121546351e-06
Iteratia 3370 : 	x0 = 13.994454730774342		delta = 1.6473090994785736e-06
Iteratia 3371 : 	x0 = 13.994453083464155		delta = 1.647310186804498e-06
Iteratia 3372 : 	x0 = 13.99445143615288		delta = 1.6473112741318923e-06
Iteratia 3373 : 	x0 = 13.99444978884052		delta = 1.6473123614611984e-06
Iteratia 3374 : 	x0 = 13.994448141527071		delta = 1.6473134487919019e-06
Iteratia 3375 : 	x0 = 13.994446494212536		delta = 1.6473145361240017e-06
Iteratia 3376 : 	x0 = 13.994444846896913		delta = 1.6473156234577196e-06
Iteratia 3377 : 	x0 = 13.994443199580202		delta = 1.6473167107932018e-06
Iteratia 3378 : 	x0 = 13.994441552262403		delta = 1.6473177981301532e-06
Iteratia 3379 : 	x0 = 13.994439904943517		delta = 1.6473188854685745e-06
Iteratia 3380 : 	x0 = 13.994438257623544		delta = 1.6473199728088344e-06
Iteratia 3381 : 	x0 = 13.994436610302484		delta = 1.647321060150123e-06
Iteratia 3382 : 	x0 = 13.994434962980337		delta = 1.6473221474937654e-06
Iteratia 3383 : 	x0 = 13.994433315657103		delta = 1.6473232348382891e-06
Iteratia 3384 : 	x0 = 13.994431668332782		delta = 1.647324322184873e-06
Iteratia 3385 : 	x0 = 13.994430021007371		delta = 1.6473254095328524e-06
Iteratia 3386 : 	x0 = 13.994428373680874		delta = 1.647326496882154e-06
Iteratia 3387 : 	x0 = 13.99442672635329		delta = 1.6473275842335884e-06
Iteratia 3388 : 	x0 = 13.994425079024618		delta = 1.6473286715862724e-06
Iteratia 3389 : 	x0 = 13.994423431694859		delta = 1.6473297589404268e-06
Iteratia 3390 : 	x0 = 13.994421784364013		delta = 1.6473308462964933e-06
Iteratia 3391 : 	x0 = 13.99442013703208		delta = 1.6473319336541036e-06
Iteratia 3392 : 	x0 = 13.99441848969906		delta = 1.6473330210130383e-06
Iteratia 3393 : 	x0 = 13.99441684236495		delta = 1.6473341083734426e-06
Iteratia 3394 : 	x0 = 13.994415195029754		delta = 1.6473351957357571e-06
Iteratia 3395 : 	x0 = 13.99441354769347		delta = 1.6473362830995424e-06
Iteratia 3396 : 	x0 = 13.9944119003561		delta = 1.647337370464651e-06
Iteratia 3397 : 	x0 = 13.994410253017643		delta = 1.6473384578318185e-06
Iteratia 3398 : 	x0 = 13.994408605678098		delta = 1.647339545200384e-06
Iteratia 3399 : 	x0 = 13.994406958337466		delta = 1.6473406325703455e-06
Iteratia 3400 : 	x0 = 13.994405310995745		delta = 1.6473417199422192e-06
Iteratia 3401 : 	x0 = 13.994403663652937		delta = 1.6473428073151202e-06
Iteratia 3402 : 	x0 = 13.994402016309042		delta = 1.6473438946903743e-06
Iteratia 3403 : 	x0 = 13.99440036896406		delta = 1.6473449820665105e-06
Iteratia 3404 : 	x0 = 13.99439872161799		delta = 1.647346069444633e-06
Iteratia 3405 : 	x0 = 13.994397074270834		delta = 1.647347156824152e-06
Iteratia 3406 : 	x0 = 13.99439542692259		delta = 1.6473482442052155e-06
Iteratia 3407 : 	x0 = 13.99439377957326		delta = 1.6473493315881905e-06
Iteratia 3408 : 	x0 = 13.99439213222284		delta = 1.6473504189724894e-06
Iteratia 3409 : 	x0 = 13.994390484871333		delta = 1.647351506358183e-06
Iteratia 3410 : 	x0 = 13.99438883751874		delta = 1.647352593745863e-06
Iteratia 3411 : 	x0 = 13.994387190165058		delta = 1.6473536811345714e-06
Iteratia 3412 : 	x0 = 13.99438554281029		delta = 1.6473547685255604e-06
Iteratia 3413 : 	x0 = 13.994383895454435		delta = 1.6473558559176515e-06
Iteratia 3414 : 	x0 = 13.99438224809749		delta = 1.6473569433115085e-06
Iteratia 3415 : 	x0 = 13.99438060073946		delta = 1.6473580307069067e-06
Iteratia 3416 : 	x0 = 13.994378953380341		delta = 1.647359118103629e-06
Iteratia 3417 : 	x0 = 13.994377306020136		delta = 1.6473602055023368e-06
Iteratia 3418 : 	x0 = 13.994375658658843		delta = 1.647361292902442e-06
Iteratia 3419 : 	x0 = 13.994374011296463		delta = 1.6473623803040175e-06
Iteratia 3420 : 	x0 = 13.994372363932996		delta = 1.6473634677071372e-06
Iteratia 3421 : 	x0 = 13.99437071656844		delta = 1.6473645551118748e-06
Iteratia 3422 : 	x0 = 13.994369069202797		delta = 1.6473656425183759e-06
Iteratia 3423 : 	x0 = 13.994367421836067		delta = 1.6473667299266418e-06
Iteratia 3424 : 	x0 = 13.99436577446825		delta = 1.6473678173359368e-06
Iteratia 3425 : 	x0 = 13.994364127099345		delta = 1.647368904747144e-06
Iteratia 3426 : 	x0 = 13.994362479729354		delta = 1.6473699921601897e-06
Iteratia 3427 : 	x0 = 13.994360832358273		delta = 1.6473710795741174e-06
Iteratia 3428 : 	x0 = 13.994359184986106		delta = 1.6473721669901027e-06
Iteratia 3429 : 	x0 = 13.994357537612851		delta = 1.6473732544074845e-06
Iteratia 3430 : 	x0 = 13.99435589023851		delta = 1.6473743418267057e-06
Iteratia 3431 : 	x0 = 13.99435424286308		delta = 1.6473754292474709e-06
Iteratia 3432 : 	x0 = 13.994352595486564		delta = 1.6473765166695599e-06
Iteratia 3433 : 	x0 = 13.994350948108961		delta = 1.6473776040931194e-06
Iteratia 3434 : 	x0 = 13.994349300730269		delta = 1.6473786915185915e-06
Iteratia 3435 : 	x0 = 13.99434765335049		delta = 1.6473797789456788e-06
Iteratia 3436 : 	x0 = 13.994346005969623		delta = 1.6473808663740903e-06
Iteratia 3437 : 	x0 = 13.99434435858767		delta = 1.6473819538043405e-06
Iteratia 3438 : 	x0 = 13.994342711204629		delta = 1.6473830412359875e-06
Iteratia 3439 : 	x0 = 13.9943410638205		delta = 1.647384128669253e-06
Iteratia 3440 : 	x0 = 13.994339416435283		delta = 1.647385216104281e-06
Iteratia 3441 : 	x0 = 13.994337769048979		delta = 1.6473863035404115e-06
Iteratia 3442 : 	x0 = 13.994336121661588		delta = 1.6473873909783081e-06
Iteratia 3443 : 	x0 = 13.99433447427311		delta = 1.6473884784181906e-06
Iteratia 3444 : 	x0 = 13.994332826883545		delta = 1.64738956585947e-06
Iteratia 3445 : 	x0 = 13.99433117949289		delta = 1.6473906533022196e-06
Iteratia 3446 : 	x0 = 13.99432953210115		delta = 1.6473917407464387e-06
Iteratia 3447 : 	x0 = 13.994327884708321		delta = 1.647392828192055e-06
Iteratia 3448 : 	x0 = 13.994326237314406		delta = 1.6473939156395833e-06
Iteratia 3449 : 	x0 = 13.994324589919403		delta = 1.6473950030890237e-06
Iteratia 3450 : 	x0 = 13.994322942523313		delta = 1.647396090539494e-06
Iteratia 3451 : 	x0 = 13.994321295126134		delta = 1.647397177991876e-06
Iteratia 3452 : 	x0 = 13.994319647727869		delta = 1.6473982654455798e-06
Iteratia 3453 : 	x0 = 13.994318000328516		delta = 1.6473993529008285e-06
Iteratia 3454 : 	x0 = 13.994316352928076		delta = 1.647400440357842e-06
Iteratia 3455 : 	x0 = 13.994314705526548		delta = 1.6474015278164737e-06
Iteratia 3456 : 	x0 = 13.994313058123932		delta = 1.647402615276429e-06
Iteratia 3457 : 	x0 = 13.994311410720229		delta = 1.6474037027382216e-06
Iteratia 3458 : 	x0 = 13.994309763315439		delta = 1.6474047902016312e-06
Iteratia 3459 : 	x0 = 13.994308115909561		delta = 1.6474058776663656e-06
Iteratia 3460 : 	x0 = 13.994306468502597		delta = 1.6474069651325698e-06
Iteratia 3461 : 	x0 = 13.994304821094545		delta = 1.6474080526006875e-06
Iteratia 3462 : 	x0 = 13.994303173685404		delta = 1.6474091400703484e-06
Iteratia 3463 : 	x0 = 13.994301526275176		delta = 1.6474102275417731e-06
Iteratia 3464 : 	x0 = 13.994299878863862		delta = 1.6474113150141543e-06
Iteratia 3465 : 	x0 = 13.99429823145146		delta = 1.6474124024885203e-06
Iteratia 3466 : 	x0 = 13.99429658403797		delta = 1.6474134899647993e-06
Iteratia 3467 : 	x0 = 13.994294936623392		delta = 1.6474145774419605e-06
Iteratia 3468 : 	x0 = 13.994293289207727		delta = 1.6474156649211061e-06
Iteratia 3469 : 	x0 = 13.994291641790975		delta = 1.6474167524017953e-06
Iteratia 3470 : 	x0 = 13.994289994373135		delta = 1.6474178398842506e-06
Iteratia 3471 : 	x0 = 13.994288346954209		delta = 1.6474189273675878e-06
Iteratia 3472 : 	x0 = 13.994286699534193		delta = 1.6474200148529843e-06
Iteratia 3473 : 	x0 = 13.99428505211309		delta = 1.647421102340291e-06
Iteratia 3474 : 	x0 = 13.9942834046909		delta = 1.6474221898285545e-06
Iteratia 3475 : 	x0 = 13.994281757267624		delta = 1.6474232773186563e-06
Iteratia 3476 : 	x0 = 13.99428010984326		delta = 1.647424364810745e-06
Iteratia 3477 : 	x0 = 13.994278462417807		delta = 1.6474254523037887e-06
Iteratia 3478 : 	x0 = 13.994276814991267		delta = 1.647426539798669e-06
Iteratia 3479 : 	x0 = 13.99427516756364		delta = 1.6474276272950945e-06
Iteratia 3480 : 	x0 = 13.994273520134925		delta = 1.6474287147933589e-06
Iteratia 3481 : 	x0 = 13.994271872705124		delta = 1.647429802292505e-06
Iteratia 3482 : 	x0 = 13.994270225274233		delta = 1.6474308897942262e-06
Iteratia 3483 : 	x0 = 13.994268577842256		delta = 1.647431977296828e-06
Iteratia 3484 : 	x0 = 13.994266930409191		delta = 1.6474330648013418e-06
Iteratia 3485 : 	x0 = 13.99426528297504		delta = 1.6474341523067385e-06
Iteratia 3486 : 	x0 = 13.994263635539799		delta = 1.6474352398147095e-06
Iteratia 3487 : 	x0 = 13.99426198810347		delta = 1.6474363273234138e-06
Iteratia 3488 : 	x0 = 13.994260340666056		delta = 1.6474374148341778e-06
Iteratia 3489 : 	x0 = 13.994258693227554		delta = 1.6474385023464126e-06
Iteratia 3490 : 	x0 = 13.994257045787965		delta = 1.6474395898604131e-06
Iteratia 3491 : 	x0 = 13.994255398347287		delta = 1.647440677375516e-06
Iteratia 3492 : 	x0 = 13.994253750905521		delta = 1.6474417648929713e-06
Iteratia 3493 : 	x0 = 13.994252103462669		delta = 1.647442852411236e-06
Iteratia 3494 : 	x0 = 13.99425045601873		delta = 1.6474439399317074e-06
Iteratia 3495 : 	x0 = 13.994248808573703		delta = 1.6474450274529135e-06
Iteratia 3496 : 	x0 = 13.994247161127587		delta = 1.647446114976621e-06
Iteratia 3497 : 	x0 = 13.994245513680385		delta = 1.6474472025012089e-06
Iteratia 3498 : 	x0 = 13.994243866232095		delta = 1.6474482900277098e-06
Iteratia 3499 : 	x0 = 13.994242218782718		delta = 1.647449377555681e-06
Iteratia 3500 : 	x0 = 13.994240571332252		delta = 1.6474504650855648e-06
Iteratia 3501 : 	x0 = 13.9942389238807		delta = 1.6474515526164768e-06
Iteratia 3502 : 	x0 = 13.99423727642806		delta = 1.6474526401492276e-06
Iteratia 3503 : 	x0 = 13.994235628974332		delta = 1.6474537276838909e-06
Iteratia 3504 : 	x0 = 13.994233981519518		delta = 1.6474548152194366e-06
Iteratia 3505 : 	x0 = 13.994232334063614		delta = 1.647455902757042e-06
Iteratia 3506 : 	x0 = 13.994230686606624		delta = 1.6474569902965585e-06
Iteratia 3507 : 	x0 = 13.994229039148546		delta = 1.647458077836957e-06
Iteratia 3508 : 	x0 = 13.994227391689382		delta = 1.6474591653793415e-06
Iteratia 3509 : 	x0 = 13.994225744229128		delta = 1.6474602529229761e-06
Iteratia 3510 : 	x0 = 13.994224096767788		delta = 1.6474613404682278e-06
Iteratia 3511 : 	x0 = 13.99422244930536		delta = 1.647462428015318e-06
Iteratia 3512 : 	x0 = 13.994220801841845		delta = 1.6474635155639533e-06
Iteratia 3513 : 	x0 = 13.994219154377241		delta = 1.6474646031145012e-06
Iteratia 3514 : 	x0 = 13.99421750691155		delta = 1.6474656906658557e-06
Iteratia 3515 : 	x0 = 13.994215859444772		delta = 1.64746677821927e-06
Iteratia 3516 : 	x0 = 13.994214211976907		delta = 1.6474678657739352e-06
Iteratia 3517 : 	x0 = 13.994212564507952		delta = 1.6474689533306595e-06
Iteratia 3518 : 	x0 = 13.994210917037911		delta = 1.6474700408889273e-06
Iteratia 3519 : 	x0 = 13.994209269566783		delta = 1.6474711284484446e-06
Iteratia 3520 : 	x0 = 13.994207622094567		delta = 1.6474722160095076e-06
Iteratia 3521 : 	x0 = 13.994205974621263		delta = 1.6474733035723359e-06
Iteratia 3522 : 	x0 = 13.994204327146871		delta = 1.6474743911367067e-06
Iteratia 3523 : 	x0 = 13.994202679671393		delta = 1.6474754787024752e-06
Iteratia 3524 : 	x0 = 13.994201032194827		delta = 1.6474765662702306e-06
Iteratia 3525 : 	x0 = 13.994199384717174		delta = 1.6474776538393826e-06
Iteratia 3526 : 	x0 = 13.994197737238432		delta = 1.6474787414100058e-06
Iteratia 3527 : 	x0 = 13.994196089758603		delta = 1.6474798289820244e-06
Iteratia 3528 : 	x0 = 13.994194442277687		delta = 1.647480916555883e-06
Iteratia 3529 : 	x0 = 13.994192794795683		delta = 1.6474820041312863e-06
Iteratia 3530 : 	x0 = 13.994191147312591		delta = 1.6474830917086024e-06
Iteratia 3531 : 	x0 = 13.994189499828412		delta = 1.6474841792869455e-06
Iteratia 3532 : 	x0 = 13.994187852343146		delta = 1.647485266866981e-06
Iteratia 3533 : 	x0 = 13.994186204856792		delta = 1.6474863544490032e-06
Iteratia 3534 : 	x0 = 13.99418455736935		delta = 1.6474874420321278e-06
Iteratia 3535 : 	x0 = 13.99418290988082		delta = 1.6474885296170166e-06
Iteratia 3536 : 	x0 = 13.994181262391203		delta = 1.647489617203377e-06
Iteratia 3537 : 	x0 = 13.994179614900498		delta = 1.6474907047917965e-06
Iteratia 3538 : 	x0 = 13.994177967408705		delta = 1.647491792381539e-06
Iteratia 3539 : 	x0 = 13.994176319915825		delta = 1.6474928799726786e-06
Iteratia 3540 : 	x0 = 13.994174672421858		delta = 1.6474939675652161e-06
Iteratia 3541 : 	x0 = 13.994173024926802		delta = 1.6474950551598134e-06
Iteratia 3542 : 	x0 = 13.994171377430659		delta = 1.6474961427558065e-06
Iteratia 3543 : 	x0 = 13.994169729933429		delta = 1.6474972303531973e-06
Iteratia 3544 : 	x0 = 13.994168082435111		delta = 1.6474983179525007e-06
Iteratia 3545 : 	x0 = 13.994166434935705		delta = 1.647499405553276e-06
Iteratia 3546 : 	x0 = 13.994164787435212		delta = 1.6475004931554459e-06
Iteratia 3547 : 	x0 = 13.994163139933631		delta = 1.6475015807590147e-06
Iteratia 3548 : 	x0 = 13.994161492430964		delta = 1.6475026683645687e-06
Iteratia 3549 : 	x0 = 13.994159844927207		delta = 1.6475037559716682e-06
Iteratia 3550 : 	x0 = 13.994158197422363		delta = 1.6475048435805316e-06
Iteratia 3551 : 	x0 = 13.994156549916433		delta = 1.6475059311903509e-06
Iteratia 3552 : 	x0 = 13.994154902409415		delta = 1.647507018802157e-06
Iteratia 3553 : 	x0 = 13.994153254901308		delta = 1.6475081064158018e-06
Iteratia 3554 : 	x0 = 13.994151607392114		delta = 1.647509194030475e-06
Iteratia 3555 : 	x0 = 13.994149959881833		delta = 1.6475102816469869e-06
Iteratia 3556 : 	x0 = 13.994148312370463		delta = 1.6475113692650435e-06
Iteratia 3557 : 	x0 = 13.994146664858006		delta = 1.647512456885012e-06
Iteratia 3558 : 	x0 = 13.994145017344461		delta = 1.647513544505789e-06
Iteratia 3559 : 	x0 = 13.99414336982983		delta = 1.647514632129068e-06
Iteratia 3560 : 	x0 = 13.99414172231411		delta = 1.647515719753229e-06
Iteratia 3561 : 	x0 = 13.994140074797302		delta = 1.6475168073794487e-06
Iteratia 3562 : 	x0 = 13.994138427279408		delta = 1.647517895006919e-06
Iteratia 3563 : 	x0 = 13.994136779760424		delta = 1.647518982636007e-06
Iteratia 3564 : 	x0 = 13.994135132240354		delta = 1.6475200702664178e-06
Iteratia 3565 : 	x0 = 13.994133484719196		delta = 1.6475211578987419e-06
Iteratia 3566 : 	x0 = 13.994131837196951		delta = 1.6475222455325366e-06
Iteratia 3567 : 	x0 = 13.994130189673617		delta = 1.6475233331682448e-06
Iteratia 3568 : 	x0 = 13.994128542149197		delta = 1.6475244208054224e-06
Iteratia 3569 : 	x0 = 13.994126894623689		delta = 1.6475255084440713e-06
Iteratia 3570 : 	x0 = 13.994125247097092		delta = 1.6475265960840435e-06
Iteratia 3571 : 	x0 = 13.994123599569408		delta = 1.647527683726075e-06
Iteratia 3572 : 	x0 = 13.994121952040636		delta = 1.64752877136943e-06
Iteratia 3573 : 	x0 = 13.994120304510778		delta = 1.6475298590141837e-06
Iteratia 3574 : 	x0 = 13.99411865697983		delta = 1.64753094666085e-06
Iteratia 3575 : 	x0 = 13.994117009447796		delta = 1.6475320343086176e-06
Iteratia 3576 : 	x0 = 13.994115361914675		delta = 1.6475331219586663e-06
Iteratia 3577 : 	x0 = 13.994113714380465		delta = 1.6475342096095973e-06
Iteratia 3578 : 	x0 = 13.994112066845167		delta = 1.6475352972625873e-06
Iteratia 3579 : 	x0 = 13.994110419308782		delta = 1.6475363849169006e-06
Iteratia 3580 : 	x0 = 13.99410877177131		delta = 1.6475374725728332e-06
Iteratia 3581 : 	x0 = 13.99410712423275		delta = 1.647538560230679e-06
Iteratia 3582 : 	x0 = 13.994105476693102		delta = 1.6475396478897728e-06
Iteratia 3583 : 	x0 = 13.994103829152367		delta = 1.6475407355503387e-06
Iteratia 3584 : 	x0 = 13.994102181610543		delta = 1.6475418232129637e-06
Iteratia 3585 : 	x0 = 13.994100534067632		delta = 1.647542910876397e-06
Iteratia 3586 : 	x0 = 13.994098886523634		delta = 1.647543998542258e-06
Iteratia 3587 : 	x0 = 13.994097238978547		delta = 1.6475450862091493e-06
Iteratia 3588 : 	x0 = 13.994095591432373		delta = 1.6475461738778779e-06
Iteratia 3589 : 	x0 = 13.994093943885112		delta = 1.6475472615481514e-06
